"non_shiny_file","id","pokedex_number","name","generation","red_non_shiny","green_non_shiny","blue_non_shiny","red_shiny","green_shiny","blue_shiny","colour_distance","type1","type2"
"pokemon_icon_027_00.png",27,27,"Sandshrew",1,0.737064583176823,0.612954198282122,0.368998071770216,0.578068757194083,0.754639147820639,0.519450155359056,0.260749165026255,"ground",""
"pokemon_icon_028_00.png",28,28,"Sandslash",1,0.658913561250335,0.530289711543451,0.272770279671624,0.67716305142584,0.415570625032853,0.305744720505816,0.120751092954969,"ground",""
"pokemon_icon_029_00.png",29,29,"Nidoran♀",1,0.58175281662232,0.634731736775554,0.83386740644284,0.696455659082126,0.514466616014183,0.71255781714453,0.20575825085724,"poison",""
"pokemon_icon_030_00.png",30,30,"Nidorina",1,0.560386184930821,0.72836525473134,0.817022849749074,0.645106943776594,0.506198168035003,0.638506883225586,0.297327717669168,"poison",""
"pokemon_icon_031_00.png",31,31,"Nidoqueen",1,0.52986199814662,0.643468447563952,0.732601998647571,0.576588910098545,0.579134678936471,0.436948466822864,0.306158862303217,"poison","ground"
"pokemon_icon_032_00.png",32,32,"Nidoran♂",1,0.586017566878051,0.496900284277277,0.63125774473358,0.562357552699959,0.629109355184858,0.733649045325953,0.168887575440442,"poison",""
"pokemon_icon_033_00.png",33,33,"Nidorino",1,0.636312473236657,0.507530433718742,0.659317233959075,0.510779252060467,0.572370988630459,0.665815608778645,0.141439443068139,"poison",""
"pokemon_icon_034_00.png",34,34,"Nidoking",1,0.622585135941005,0.488650836160158,0.637887725464572,0.450678360215453,0.550080574896136,0.728793601593181,0.203934868662119,"poison","ground"
"pokemon_icon_035_00.png",35,35,"Clefairy",1,0.740444253845723,0.562367871409394,0.571194180385795,0.721657140285346,0.613677483235065,0.591915327722512,0.0584379829270439,"fairy",""
"pokemon_icon_036_00.png",36,36,"Clefable",1,0.76648569572177,0.582011727236188,0.566832490263865,0.755087371979214,0.60253239071712,0.592744029440889,0.0349632274877509,"fairy",""
"pokemon_icon_037_00.png",37,37,"Vulpix",1,0.71185431569995,0.461586245652411,0.310223113257697,0.693974964329317,0.565194239736405,0.339802597708252,0.109221030685048,"fire",""
"pokemon_icon_038_00.png",38,38,"Ninetales",1,0.810170938367081,0.717482428924292,0.380819913182387,0.673696585843264,0.67077670254798,0.740682423616395,0.387695370347649,"fire",""
"pokemon_icon_039_00.png",39,39,"Jigglypuff",1,0.63746501308454,0.494239010884824,0.545219403041678,0.642059699900173,0.495064127477656,0.54821487086867,0.00554660182707058,"normal","fairy"
"pokemon_icon_040_00.png",40,40,"Wigglytuff",1,0.628907748837518,0.505641726010456,0.557105539838907,0.624944862952131,0.497571505666478,0.561384106237687,0.00995685951340704,"normal","fairy"
"pokemon_icon_041_00.png",41,41,"Zubat",1,0.389394386875041,0.348179822027032,0.526967739726317,0.489617204744349,0.528586397327211,0.36339268076921,0.263339980910656,"poison","flying"
"pokemon_icon_042_00.png",42,42,"Golbat",1,0.37751340846415,0.332245999174853,0.458974985342974,0.430945782065424,0.368765891346118,0.253138753764178,0.215771349588926,"poison","flying"
"pokemon_icon_043_00.png",43,43,"Oddish",1,0.391199999999999,0.702284967320262,0.430978649237473,0.564092379700331,0.783677845841138,0.277299469478711,0.24522207470716,"grass","poison"
"pokemon_icon_044_00.png",44,44,"Gloom",1,0.485155269264417,0.491825063718098,0.524791938763002,0.529430016135947,0.598597958328666,0.360183675755049,0.201138222336166,"grass","poison"
"pokemon_icon_045_00.png",45,45,"Vileplume",1,0.493951471263784,0.457857097823053,0.534388932421818,0.478921111781203,0.556452953968138,0.320699705791016,0.235818023342636,"grass","poison"
"pokemon_icon_046_00.png",46,46,"Paras",1,0.746868456120313,0.498180087569008,0.336721873215306,0.742870789341379,0.400769230769232,0.311523378582202,0.100696675684535,"bug","grass"
"pokemon_icon_047_00.png",47,47,"Parasect",1,0.798529592849318,0.498053702456239,0.434442295573573,0.773571584767753,0.608765736777954,0.353525697763611,0.139382755433343,"bug","grass"
"pokemon_icon_048_00.png",48,48,"Venonat",1,0.526436947984977,0.418387144331449,0.615150174902472,0.441001648620987,0.44968980240142,0.685572600915797,0.115058093436587,"bug","poison"
"pokemon_icon_049_00.png",49,49,"Venomoth",1,0.674964437872914,0.599941767564952,0.74540744287706,0.429500556148611,0.544683251754189,0.707490215311328,0.254447906155744,"bug","poison"
"pokemon_icon_050_00.png",50,50,"Diglett",1,0.640143677388717,0.562701206567593,0.493220111251443,0.64287534825673,0.566892539176132,0.491925716947466,0.00516766401585097,"ground",""
"pokemon_icon_051_00.png",51,51,"Dugtrio",1,0.63666023576555,0.539836998434553,0.462817862020036,0.641756032507623,0.54501631897965,0.460049332952328,0.00777542660849742,"ground",""
"pokemon_icon_052_00.png",52,52,"Meowth",1,0.701948891762922,0.629074313576833,0.498372207108772,0.689377316808327,0.602091836097902,0.469172876025013,0.0416977160463135,"normal",""
"pokemon_icon_053_00.png",53,53,"Persian",1,0.756497799520684,0.684382981649608,0.515071810287235,0.75636250054487,0.732615170049317,0.542788100668754,0.0556287250990939,"normal",""
"pokemon_icon_054_00.png",54,54,"Psyduck",1,0.778153315115757,0.674246128769352,0.417599117886763,0.557353255203432,0.797548705580973,0.834156712012248,0.48731552522907,"water",""
"pokemon_icon_055_00.png",55,55,"Golduck",1,0.471876018226711,0.604212336980394,0.724533869220516,0.372070381097551,0.503588155248705,0.688150511391862,0.146322041671162,"water",""
"pokemon_icon_056_00.png",56,56,"Mankey",1,0.737193507540006,0.635119527262958,0.562119642377501,0.661927702539707,0.70443916054999,0.536569833557325,0.105465376745827,"fighting",""
"pokemon_icon_057_00.png",57,57,"Primeape",1,0.696213740312086,0.578312319807206,0.489368924843783,0.593538064303426,0.518337888505828,0.366073349722763,0.171292223110631,"fighting",""
"pokemon_icon_058_00.png",58,58,"Growlithe",1,0.710336116935822,0.520939557811877,0.375438080172656,0.702123799261371,0.653135505023967,0.41839490140819,0.139242590867699,"fire",""
"pokemon_icon_059_00.png",59,59,"Arcanine",1,0.737182328533137,0.54479212431856,0.387908225530848,0.735903470733347,0.722288674307805,0.435963385079971,0.183891161001959,"fire",""
"pokemon_icon_060_00.png",60,60,"Poliwag",1,0.391549209179363,0.502894295946749,0.636297309621522,0.465556289931697,0.578288903576408,0.730199015935952,0.141346826316951,"water",""
"pokemon_icon_061_00.png",61,61,"Poliwhirl",1,0.399426406702118,0.502240847025662,0.664116403870506,0.434285604724242,0.595981286908521,0.714932126696874,0.112181422002682,"water",""
"pokemon_icon_062_00.png",62,62,"Poliwrath",1,0.434261306332602,0.541161079816591,0.668095835619309,0.503804067432257,0.617317245123718,0.518664322045185,0.18156468374853,"water","fighting"
"pokemon_icon_063_00.png",63,63,"Abra",1,0.705121947170045,0.579469044179908,0.29075393070014,0.717846922552783,0.619311075781667,0.394014686955863,0.111409587842118,"psychic",""
"pokemon_icon_064_00.png",64,64,"Kadabra",1,0.685268931326929,0.552260325805562,0.297535020699618,0.695192577413271,0.58595395786363,0.37868340303254,0.0884239760933737,"psychic",""
"pokemon_icon_065_00.png",65,65,"Alakazam",1,0.635449034485571,0.523958503068821,0.347587099394735,0.755478344359975,0.51355206504942,0.410206279910582,0.135781040464616,"psychic",""
"pokemon_icon_066_00.png",66,66,"Machop",1,0.630274577475495,0.74841056353515,0.76793297129033,0.682497931752055,0.676758863615015,0.444228095762018,0.335627905982414,"fighting",""
"pokemon_icon_067_00.png",67,67,"Machoke",1,0.574742571810635,0.58317016346561,0.751390376251718,0.470420965592757,0.629331605862887,0.424376504294881,0.346340798550038,"fighting",""
"pokemon_icon_068_00.png",68,68,"Machamp",1,0.502095086044271,0.577361253846032,0.697523798748533,0.480166829856121,0.602634882378111,0.286982919501526,0.411902195006941,"fighting",""
"pokemon_icon_069_00.png",69,69,"Bellsprout",1,0.633044809515399,0.760793146087264,0.471486192074428,0.747312811134816,0.631237088963391,0.390389109011481,0.190836802040114,"grass","poison"
"pokemon_icon_070_00.png",70,70,"Weepinbell",1,0.579666952680581,0.660033050497318,0.386202688530862,0.675643434710562,0.771289601682732,0.376589673597839,0.147247802498463,"grass","poison"
"pokemon_icon_071_00.png",71,71,"Victreebel",1,0.605545592495575,0.707240755317192,0.37158526260548,0.655525728564527,0.677039776334726,0.434784707293202,0.0860481431630383,"grass","poison"
"pokemon_icon_072_00.png",72,72,"Tentacool",1,0.585800323799245,0.655866162978953,0.733380823889185,0.616583542138968,0.624353497991488,0.61937398082965,0.122221990044201,"water","poison"
"pokemon_icon_073_00.png",73,73,"Tentacruel",1,0.540334561593924,0.593432023141111,0.660074953922383,0.499229626762406,0.638880777974624,0.683653585889001,0.0656594004605383,"water","poison"
"pokemon_icon_074_00.png",74,74,"Geodude",1,0.581650462936575,0.57222304538944,0.533571165338841,0.734071610791992,0.603713662906325,0.268044572440825,0.307779526351553,"rock","ground"
"pokemon_icon_075_00.png",75,75,"Graveler",1,0.633552268545919,0.637852260702234,0.588795911374588,0.60629215783094,0.457159691131782,0.163028213330893,0.463326074197851,"rock","ground"
"pokemon_icon_076_00.png",76,76,"Golem",1,0.551018724648001,0.514796614722052,0.457173866528197,0.64226742648444,0.527108981958833,0.352633468382987,0.13930762656139,"rock","ground"
"pokemon_icon_077_00.png",77,77,"Ponyta",1,0.744493888112947,0.655254923614949,0.439962754842415,0.467558662809392,0.672693131897593,0.719655523411504,0.393986363865403,"fire",""
"pokemon_icon_078_00.png",78,78,"Rapidash",1,0.743999296292756,0.656554073505412,0.444766976937606,0.686473316384049,0.716910458677317,0.740299399807266,0.307069283000902,"fire",""
"pokemon_icon_079_00.png",79,79,"Slowpoke",1,0.744821132944629,0.534681451937287,0.598309770896025,0.776554316715792,0.644916912298679,0.685572215814396,0.144130447742572,"water","psychic"
"pokemon_icon_080_00.png",80,80,"Slowbro",1,0.743075063062608,0.625501639376968,0.664201879686273,0.668019973321307,0.574602153438585,0.651549016148999,0.0915648356114904,"water","psychic"
"pokemon_icon_081_00.png",81,81,"Magnemite",1,0.58234547862913,0.649982276450066,0.711915822466,0.619894041181933,0.596952318531868,0.516888961712819,0.205566406306644,"electric","steel"
"pokemon_icon_082_00.png",82,82,"Magneton",1,0.534776560254233,0.588500336247473,0.641951158405501,0.470994604738439,0.443477390956381,0.380959280263831,0.305313859767679,"electric","steel"
"pokemon_icon_083_00.png",83,83,"Farfetch'd",1,0.609734434437104,0.541597847680641,0.424238536850455,0.715268827663337,0.553588016438489,0.401827039207581,0.108552049851983,"normal","flying"
"pokemon_icon_084_00.png",84,84,"Doduo",1,0.681709896359251,0.50054709047339,0.372050659874507,0.630028160373803,0.733004414946225,0.411795378827178,0.24142711575166,"normal","flying"
"pokemon_icon_085_00.png",85,85,"Dodrio",1,0.621858839689721,0.471761204481779,0.368042986425338,0.570073243305073,0.631479362172896,0.380501149876293,0.168365209368589,"normal","flying"
"pokemon_icon_086_00.png",86,86,"Seel",1,0.663041522491332,0.689501730103805,0.745088811995391,0.690046103427202,0.674143198355827,0.601977448203073,0.146444509407054,"water",""
"pokemon_icon_087_00.png",87,87,"Dewgong",1,0.706913112935886,0.747431240269858,0.804619595632752,0.694652769458077,0.690391757517659,0.601880915298905,0.210966326977416,"water","ice"
"pokemon_icon_088_00.png",88,88,"Grimer",1,0.54964024825619,0.458729835648239,0.63219673105694,0.461335913396333,0.600573841593071,0.505487717692833,0.20969633197847,"poison",""
"pokemon_icon_089_00.png",89,89,"Muk",1,0.53383441353088,0.47107053965283,0.586859025135018,0.437133223511867,0.511208116194356,0.429565445622812,0.188953474055077,"poison",""
"pokemon_icon_090_00.png",90,90,"Shellder",1,0.465550919070909,0.409980407113264,0.636119711042315,0.490670479610726,0.330389385827819,0.341358250479389,0.306349541576551,"water",""
"pokemon_icon_091_00.png",91,91,"Cloyster",1,0.486717214725479,0.426653183545062,0.644458273287058,0.312190013270851,0.40787458228733,0.600524439185877,0.180949058277769,"water","ice"
"pokemon_icon_092_00.png",92,92,"Gastly",1,0.397892907432452,0.322882864597134,0.4326641633578,0.368874539037342,0.368009823938015,0.566114861499403,0.143831835829725,"ghost","poison"
"pokemon_icon_093_00.png",93,93,"Haunter",1,0.526338240974228,0.474831015836166,0.661647694999291,0.50818299142496,0.473263719186041,0.67051145290145,0.020264148369319,"ghost","poison"
"pokemon_icon_094_00.png",94,94,"Gengar",1,0.496720133692027,0.456005802470864,0.659678217700519,0.474633907899569,0.457189103436491,0.58818319386277,0.0748380919351302,"ghost","poison"
"pokemon_icon_095_00.png",95,95,"Onix",1,0.557704297575609,0.54465876933023,0.654667952066665,0.519365545894532,0.580147410340541,0.240009615689858,0.417936405985412,"rock","ground"
"pokemon_icon_096_00.png",96,96,"Drowzee",1,0.515807427562031,0.461639153417697,0.283504910421187,0.633077064209308,0.393366595053315,0.423701638820343,0.195111333752883,"psychic",""
"pokemon_icon_097_00.png",97,97,"Hypno",1,0.766955962713021,0.680220897818978,0.336610441005177,0.761880790124285,0.458478407329246,0.549601156083831,0.307506966059487,"psychic",""
"pokemon_icon_098_00.png",98,98,"Krabby",1,0.72467051134178,0.557840830449824,0.461374855824683,0.708294842186282,0.691641760630342,0.476125300004527,0.135603934533497,"water",""
"pokemon_icon_099_00.png",99,99,"Kingler",1,0.721149040417027,0.518671244667724,0.402925380475368,0.556374035363117,0.62139407127315,0.515039417829053,0.224214938770966,"water",""
"pokemon_icon_100_00.png",100,100,"Voltorb",1,0.656565078759755,0.464789567907119,0.572907066662431,0.385588638747682,0.587654320987654,0.85656170667063,0.411076554171286,"electric",""
"pokemon_icon_101_00.png",101,101,"Electrode",1,0.623416311562581,0.477549800265772,0.554382156824594,0.453487393634029,0.510610921748374,0.686879111224925,0.218000728960752,"electric",""
"pokemon_icon_102_00.png",102,102,"Exeggcute",1,0.74608690738542,0.621591230151997,0.626212069842343,0.733346954620675,0.598794516069703,0.338078989845328,0.289314134390223,"grass","psychic"
"pokemon_icon_103_00.png",103,103,"Exeggutor",1,0.635620670149019,0.677242706749355,0.48094204335912,0.696862584739577,0.616201025493079,0.379263232588103,0.133473740912279,"grass","psychic"
"pokemon_icon_104_00.png",104,104,"Cubone",1,0.728835645229086,0.64822095294612,0.546762109635784,0.605740095312613,0.601387011878512,0.511985205206629,0.136218080763303,"ground",""
"pokemon_icon_105_00.png",105,105,"Marowak",1,0.722449888641409,0.639038385955713,0.525393248613488,0.636915315315323,0.681005617382068,0.474113831478532,0.108198846432712,"ground",""
"pokemon_icon_106_00.png",106,106,"Hitmonlee",1,0.69793118255395,0.588916209570687,0.484767157927739,0.587373654619299,0.665473678287148,0.424961064023814,0.147176023411893,"fighting",""
"pokemon_icon_107_00.png",107,107,"Hitmonchan",1,0.725588894304023,0.569887845711964,0.482339454462437,0.555489457239077,0.626210206946546,0.538579569423526,0.187800365802857,"fighting",""
"pokemon_icon_108_00.png",108,108,"Lickitung",1,0.753276326505141,0.515854968185341,0.544028154392723,0.733872086350131,0.624807688353309,0.363488921166732,0.211758434310942,"normal",""
"pokemon_icon_109_00.png",109,109,"Koffing",1,0.421591493740349,0.354324586977641,0.616927587361479,0.52091716425667,0.645743907020603,0.620087447942894,0.307897375170223,"poison",""
"pokemon_icon_110_00.png",110,110,"Weezing",1,0.498481860230091,0.38733737141203,0.554697249380593,0.438347552761597,0.623151762172877,0.564894246600569,0.243574507239426,"poison",""
"pokemon_icon_111_00.png",111,111,"Rhyhorn",1,0.537318118587674,0.584378163694465,0.674876277121038,0.692838663138218,0.47187610398567,0.357947533312639,0.3705228493197,"ground","rock"
"pokemon_icon_112_00.png",112,112,"Rhydon",1,0.573543089004654,0.619611072485608,0.673799157330062,0.700509128310626,0.648490715391362,0.522603018065095,0.199536165744561,"ground","rock"
"pokemon_icon_113_00.png",113,113,"Chansey",1,0.812383088828839,0.552097873047509,0.660108958837742,0.715264268437117,0.744080478502356,0.629917257075019,0.217257738474007,"normal",""
"pokemon_icon_114_00.png",114,114,"Tangela",1,0.359382904979553,0.467449303313581,0.618851760233725,0.342274242911115,0.578757789495328,0.234797556525954,0.400224832812076,"grass",""
"pokemon_icon_115_00.png",115,115,"Kangaskhan",1,0.596725457184598,0.460482508395411,0.358519923453189,0.578911596864363,0.552734040242517,0.482210374582871,0.155328704521446,"normal",""
"pokemon_icon_116_00.png",116,116,"Horsea",1,0.565471632439958,0.745947325675836,0.812379626406773,0.371744536505427,0.677234961781321,0.649062009374174,0.26253422764357,"water",""
"pokemon_icon_117_00.png",117,117,"Seadra",1,0.54885385282904,0.745596864305256,0.831775821218678,0.53879700028158,0.497861737287474,0.695858343337385,0.282749702449516,"water",""
"pokemon_icon_118_00.png",118,118,"Goldeen",1,0.789015333653897,0.657644565546472,0.613093266371035,0.791712753477459,0.71458019105078,0.619649740237975,0.0573753333309639,"water",""
"pokemon_icon_119_00.png",119,119,"Seaking",1,0.680335062824277,0.540924756725218,0.489877685399343,0.685966139428531,0.609417330415115,0.513523169144917,0.0726777171900106,"water",""
"pokemon_icon_120_00.png",120,120,"Staryu",1,0.725830136402376,0.545175831202041,0.196256393861893,0.540626062814507,0.609082075308001,0.409604025681066,0.28965802062453,"water",""
"pokemon_icon_121_00.png",121,121,"Starmie",1,0.53069926674185,0.474566126427238,0.613900698855776,0.395270657549208,0.41841469573699,0.60095706535511,0.147178221910086,"water","psychic"
"pokemon_icon_122_00.png",122,122,"Mr. Mime",1,0.60050201804096,0.545724283716882,0.637331329350938,0.539385719876384,0.621354511063467,0.553095466220464,0.128649966292935,"psychic","fairy"
"pokemon_icon_123_00.png",123,123,"Scyther",1,0.639983584498455,0.776987518694435,0.581353805357929,0.566978207832905,0.7465386715697,0.558982639339035,0.0822033234264239,"bug","flying"
"pokemon_icon_124_00.png",124,124,"Jynx",1,0.715732763391786,0.42531852934128,0.47021350673077,0.713653787467163,0.453599898772509,0.626580127179359,0.158917204821611,"ice","psychic"
"pokemon_icon_125_00.png",125,125,"Electabuzz",1,0.535983395334441,0.452570623110876,0.287806130357282,0.53151082643272,0.331770427706357,0.284701538005096,0.120922824876133,"electric",""
"pokemon_icon_126_00.png",126,126,"Magmar",1,0.730404088156523,0.427512212692181,0.231348236194592,0.720965492580043,0.360716768977094,0.410552078987631,0.191480379306455,"fire",""
"pokemon_icon_127_00.png",127,127,"Pinsir",1,0.608223246287791,0.540019878919221,0.503667961808276,0.551724854715408,0.535115351607779,0.590922426823324,0.104064712095298,"bug",""
"pokemon_icon_128_00.png",128,128,"Tauros",1,0.564496615766907,0.475791250352242,0.415580395582331,0.532696700030641,0.61957083629682,0.418304797589869,0.147279415878549,"normal",""
"pokemon_icon_129_00.png",129,129,"Magikarp",1,0.738181893592967,0.487469022511172,0.408851007351647,0.754735389301347,0.613251951265942,0.410029982866934,0.126872981243291,"water",""
"pokemon_icon_130_00.png",130,130,"Gyarados",1,0.412810375470883,0.554796019563762,0.609665982612536,0.65670103209287,0.386715802106664,0.385482217784744,0.3714727073424,"water","flying"
"pokemon_icon_131_00.png",131,131,"Lapras",1,0.513278743315478,0.626094696969729,0.703184491978637,0.674070064465957,0.528376598437482,0.728486919942188,0.189849647350015,"water","ice"
"pokemon_icon_132_00.png",132,132,"Ditto",1,0.731557561296121,0.570870076425629,0.811303039734413,0.494559922420537,0.782284515377693,0.939817923934086,0.342607678388668,"normal",""
"pokemon_icon_133_00.png",133,133,"Eevee",1,0.618142159747949,0.446255582868816,0.264233863056701,0.619817806224389,0.613625023987718,0.574104552586723,0.352186288548233,"normal",""
"pokemon_icon_134_00.png",134,134,"Vaporeon",1,0.455688333076018,0.642358430686339,0.747170329199074,0.651280201369159,0.45075353117536,0.633425520657957,0.296490299890349,"water",""
"pokemon_icon_135_00.png",135,135,"Jolteon",1,0.714927922388449,0.640849900935983,0.442775158844024,0.643040910631753,0.740638548413001,0.493224678406395,0.132931074804479,"electric",""
"pokemon_icon_136_00.png",136,136,"Flareon",1,0.697295216343769,0.515722176803669,0.33388614214714,0.681033198597407,0.563513343877885,0.327974860452091,0.0508270806045049,"fire",""
"pokemon_icon_137_00.png",137,137,"Porygon",1,0.357204662289392,0.56554959745389,0.634107886550564,0.566255374509207,0.466173699470878,0.755012805479302,0.261143195968623,"normal",""
"pokemon_icon_138_00.png",138,138,"Omanyte",1,0.529826239438865,0.66818578220384,0.621597696945829,0.624187668410211,0.513037397555313,0.53325687859547,0.20193860632225,"rock","water"
"pokemon_icon_139_00.png",139,139,"Omastar",1,0.499634210379307,0.67855024858955,0.652885537120879,0.656214117481565,0.572948461630742,0.595997715108906,0.197244084855063,"rock","water"
"pokemon_icon_140_00.png",140,140,"Kabuto",1,0.670648206090947,0.466364205256572,0.333862640801002,0.468226275442768,0.699000171043836,0.385470603784736,0.312661977906556,"rock","water"
"pokemon_icon_141_00.png",141,141,"Kabutops",1,0.744715953228715,0.538839926214382,0.332335355099571,0.625634667486192,0.81016916224254,0.338764257279176,0.296380224915481,"rock","water"
"pokemon_icon_142_00.png",142,142,"Aerodactyl",1,0.540059987465316,0.541459844211675,0.714089891664494,0.491414056626468,0.440255566179816,0.669566846468115,0.120793352601402,"rock","flying"
"pokemon_icon_143_00.png",143,143,"Snorlax",1,0.305203715809333,0.504132639952597,0.545451017251035,0.328476439471957,0.424591498483825,0.578800978727289,0.0893343874624979,"normal",""
"pokemon_icon_144_00.png",144,144,"Articuno",1,0.413080207692845,0.603835143813634,0.8201516704243,0.558872457487516,0.716933441174893,0.854998818403613,0.187778935689016,"ice","flying"
"pokemon_icon_145_00.png",145,145,"Zapdos",1,0.61431052214522,0.504697958289079,0.296738489032759,0.665120108402048,0.499084929204211,0.225810656672646,0.0874292717252175,"electric","flying"
"pokemon_icon_146_00.png",146,146,"Moltres",1,0.822373342400545,0.608236049718539,0.38562091503268,0.828243637880687,0.467485398414685,0.398070504797664,0.141422058027734,"fire","flying"
"pokemon_icon_147_00.png",147,147,"Dratini",1,0.659086795557383,0.710319484437133,0.808150281091456,0.763765780284716,0.642274375503624,0.73746978243352,0.143469716608951,"dragon",""
"pokemon_icon_148_00.png",148,148,"Dragonair",1,0.576214685410138,0.689304399253881,0.819561211955802,0.771512468708924,0.602818948620261,0.70704076463981,0.241416255452923,"dragon",""
"pokemon_icon_149_00.png",149,149,"Dragonite",1,0.71210881404616,0.599063110581224,0.377187103921865,0.527554431012383,0.637548716422266,0.472832544131867,0.211398941309779,"dragon","flying"
"pokemon_icon_150_00.png",150,150,"Mewtwo",1,0.700665645015546,0.641340720657035,0.737360210617336,0.633465477370397,0.730927534542146,0.643359762140802,0.146211299383499,"psychic",""
"pokemon_icon_151_00.png",151,151,"Mew",1,0.781190388472717,0.626820582095049,0.710270580048303,0.607467973120591,0.806653646264356,0.85930462224282,0.29108513238765,"psychic",""
"pokemon_icon_152_00.png",152,152,"Chikorita",2,0.680292382439705,0.813181068887728,0.574817803227486,0.743734122579851,0.761060550006158,0.444765075841658,0.15380219368067,"grass",""
